node	kcore
4408	3
4549	3
3549	3
3964	3
5397	3
965	2
3675	2
3184	3
2734	3
4322	3
5777	3
5870	3
846	3
3647	3
3611	3
1608	3
1627	3
471	3
1825	3
3583	3
1954	3
2784	3
3030	3
4466	2
5225	3
2254	3
5976	3
219	2
954	2
851	3
1539	3
2717	3
2883	3
691	3
1959	2
3320	2
2257	3
5297	3
5704	3
2881	3
3390	3
4624	3
1030	1
1534	2
4153	1
340	3
1316	3
1792	3
2575	2
222	2
3825	1
4431	3
5110	3
1860	3
2221	3
2261	3
642	2
2666	3
3349	3
3448	2
4679	3
601	3
3348	3
1247	3
2910	3
5175	3
4674	2
5265	3
3305	3
380	3
1246	3
1594	3
3873	2
5080	2
5755	3
4568	3
5300	3
4601	3
2398	2
1497	3
5116	2
5613	3
5865	2
5403	1
5804	2
5913	1
1626	3
3761	3
3625	3
3200	3
4141	2
318	3
983	3
4692	2
226	3
2729	3
1351	3
1042	1
3246	1
5921	3
5980	3
360	3
956	3
3822	2
343	2
1901	2
4831	3
265	3
1701	3
1415	3
1603	3
2751	3
3408	2
5729	3
803	3
824	3
4332	3
2921	3
3238	1
3359	1
3801	3
1424	2
1739	3
1994	3
1593	3
3307	3
228	3
884	3
1613	3
4870	3
5821	3
1527	2
1785	3
4678	3
1280	2
4270	3
1080	3
1624	3
3363	3
5494	3
1157	3
1262	3
619	3
1507	3
2304	3
2866	3
5246	3
2373	3
488	2
644	2
1822	3
3986	2
4631	3
232	1
5065	3
5855	3
1475	3
5900	3
5832	3
235	3
672	3
1437	3
1766	3
2730	3
3289	1
4326	3
3234	2
5847	3
2554	3
2762	3
1610	3
237	1
3174	3
2493	3
5829	1
745	2
2551	1
4448	3
5609	3
1621	3
4180	3
239	2
3447	3
3715	2
3980	2
240	3
1944	3
2626	3
2788	3
671	3
5012	3
1806	2
2649	3
5376	3
5382	2
315	3
363	3
367	2
3601	3
3702	2
3682	3
5986	3
2223	3
4095	3
2011	2
3485	2
242	3
3758	2
860	3
1196	3
4451	3
5428	2
1221	3
2889	3
4378	3
319	3
4360	3
5579	3
5955	3
2890	3
3516	3
3906	3
5363	3
5876	2
5938	2
1111	3
5984	3
1496	3
3595	2
5134	2
3286	2
244	3
1540	3
5000	3
1673	3
3967	3
5484	3
2381	3
5385	3
1824	3
5757	3
246	1
2490	3
248	2
359	3
1319	3
4459	2
4654	3
249	1
1581	3
4530	1
4592	2
5258	3
250	2
2154	3
2312	3
5853	3
251	3
761	2
2317	1
541	3
2101	3
3114	2
370	3
1557	3
4945	3
932	3
550	3
4489	3
5307	3
600	3
777	3
252	3
4858	3
3393	3
1155	3
2674	3
5073	3
253	2
1898	3
3429	2
3802	3
5482	2
5041	2
300	2
254	3
2594	3
664	3
3013	3
4353	3
2000	3
2727	2
3865	3
914	3
970	3
5835	3
4993	3
1272	3
2400	3
4029	3
4776	3
5357	3
1802	2
3292	3
5423	2
552	3
1093	3
3196	3
3922	3
659	3
2166	3
3092	3
3295	3
3994	3
5785	3
2909	3
3923	3
1512	3
1934	3
4083	3
559	2
3330	3
4908	3
5919	1
4391	3
4334	3
4513	3
3552	3
258	3
3274	3
2330	3
845	3
975	3
4047	1
3156	2
2700	3
5317	1
2408	3
3577	3
444	3
1266	3
260	2
3240	1
4300	3
5880	2
4057	2
4553	3
5922	3
902	3
2256	3
3609	3
766	3
1629	3
4020	3
4094	3
262	3
1134	3
2511	3
2997	3
5121	3
3983	3
5597	3
2407	3
3846	3
613	3
655	3
3782	2
263	3
2933	3
4275	2
1894	3
2922	3
3566	3
822	1
264	3
3945	3
5508	2
435	3
1896	3
3026	3
4757	3
3839	3
4716	3
5124	3
2217	3
3176	3
2746	3
4272	3
5617	3
4163	2
4905	2
2115	3
2541	3
5083	3
5094	2
5809	3
3328	2
4801	3
303	3
5896	3
1530	3
1584	3
3080	3
4962	3
1568	3
385	2
1566	2
3025	3
5583	2
668	3
1679	3
2584	3
1258	3
2206	3
3247	3
2740	3
326	3
3807	3
5030	3
331	3
2263	2
3153	2
4773	3
528	3
2958	3
5252	3
268	2
857	3
1362	3
5199	2
630	3
4093	3
4657	3
269	2
1413	3
3090	3
2345	3
4189	3
2980	3
5391	2
271	1
272	3
1915	3
2054	3
4185	3
5678	3
3472	3
2637	3
433	3
4064	3
4049	3
274	2
3027	1
3845	3
5151	3
3044	2
4523	3
5713	3
5677	3
275	3
3130	3
4788	1
373	3
4207	3
4308	1
3866	3
4482	2
1312	2
808	3
2080	2
1356	3
3079	3
4582	2
4647	3
4923	3
5017	3
278	3
903	2
1277	3
1829	3
5421	3
2925	3
3266	2
3813	3
3888	3
1124	3
5025	3
788	2
981	3
1029	3
4811	2
1409	3
2738	3
5539	3
1059	3
281	2
1853	2
3570	3
4648	3
2837	3
5453	3
282	3
5341	3
2691	3
747	3
4660	3
283	3
2650	3
3397	3
5026	3
492	3
3384	3
3621	3
3614	2
4897	1
5727	3
1816	2
1862	3
3808	3
5536	2
3767	3
2075	3
4193	3
2394	3
5462	2
5459	3
3215	3
4427	3
2496	3
5861	3
286	1
3199	3
3840	3
5743	3
4542	2
4942	3
1434	3
4992	3
3068	3
4681	3
4820	3
1126	3
1760	2
2189	3
2930	2
3271	3
1194	3
289	3
1342	3
5407	3
1681	3
3494	3
1597	2
2105	3
4363	3
291	3
4952	3
4965	3
2803	3
3774	3
1749	2
2861	3
292	2
1928	3
4345	3
4894	2
2032	3
3244	2
5033	3
1459	2
4960	2
5342	3
5183	3
298	3
2804	2
3061	3
3537	3
5799	3
294	1
4567	1
1001	3
5628	2
945	2
1465	2
964	3
2006	3
4377	3
4979	3
296	3
880	3
2467	3
2589	3
1185	3
4475	3
3712	3
2307	3
3001	2
3527	2
5129	3
2785	3
2582	3
4661	3
1269	3
790	3
5351	3
5485	3
1916	3
3260	3
5347	3
5656	3
299	2
420	3
4146	2
1363	2
2686	3
3581	3
4627	2
819	1
4361	1
4003	3
5118	3
5831	3
2122	1
301	3
2744	3
5820	3
512	3
3784	3
4751	3
1276	1
2293	3
3860	3
2425	2
4984	3
5207	3
3885	2
3617	3
4745	3
5221	3
1156	2
4043	3
3458	3
4325	3
304	2
5552	1
5641	3
3907	3
1963	3
478	3
4386	3
5472	1
1349	2
1600	3
4750	3
2099	3
3251	3
2544	3
3110	3
588	3
5701	3
2581	2
3484	2
308	3
641	3
5208	2
396	3
751	3
5707	3
346	3
596	2
2163	3
1801	3
309	2
4964	2
1955	3
2034	2
3343	2
1395	3
2681	3
2399	3
2094	3
3404	3
660	3
811	2
2158	3
5417	3
4344	3
3505	3
5653	3
4168	1
1411	3
927	2
1854	3
2601	2
312	2
1643	2
4148	3
4339	2
5223	2
5697	2
4030	3
1305	3
4677	3
1659	3
864	2
4861	1
5150	2
489	1
4498	3
1567	3
2477	3
5680	3
1803	3
5441	2
1078	3
3918	3
5233	3
3427	3
5973	3
376	3
4539	3
5131	3
548	3
514	3
1375	3
1296	2
1905	3
5141	3
3086	3
5587	3
2724	2
2692	3
5075	3
473	3
3571	3
2985	2
5492	2
5660	3
4031	3
4402	3
4940	3
1549	1
320	1
5411	3
321	1
4387	2
322	3
5517	3
2758	3
1423	2
4112	3
2392	3
5838	3
1993	3
5275	3
2482	2
3008	3
4262	3
5580	3
1514	2
4126	3
323	3
5032	3
3132	3
3920	3
324	3
4528	1
5710	3
3040	3
998	3
1040	3
3535	3
1453	2
5162	3
841	3
2879	3
1137	3
876	3
3642	3
2391	1
1730	3
2066	3
3375	3
5176	3
5610	3
5918	3
5244	3
1968	3
1772	3
2145	3
1983	2
2786	3
3180	2
4983	2
1263	3
802	3
3218	3
3760	3
3952	3
834	3
5136	3
4797	3
5605	3
2216	2
2339	3
2593	3
1385	3
3365	3
4642	3
3022	3
3679	3
334	3
1494	2
2055	3
4203	3
2478	3
4219	3
4406	3
5647	3
5975	3
336	3
3100	3
5220	3
2772	3
3550	3
607	3
2716	3
4879	3
2489	3
905	3
3391	3
3073	3
5981	2
337	3
2725	3
5049	2
5902	2
2058	3
2732	3
4594	1
615	3
2469	3
338	3
4467	3
5956	2
1058	3
3118	3
339	3
2397	3
4755	3
815	3
2869	2
5387	3
1192	3
5241	3
354	1
2807	3
4232	2
4395	1
2572	3
3129	3
1082	2
1682	2
1428	3
1883	3
2110	3
3161	3
341	3
5239	3
623	3
5109	3
2126	2
4550	3
1830	3
3254	2
5516	2
480	3
1977	2
2783	3
3672	2
1642	2
4358	1
4565	3
4947	2
3709	2
3937	2
4583	3
2098	3
3838	3
4803	2
345	3
684	3
4238	3
5526	2
5800	2
3051	3
5914	3
467	3
347	3
2506	3
3230	3
5311	2
4873	2
2178	3
2918	3
5928	3
744	3
348	2
2037	2
1373	2
4700	3
4809	3
1725	2
1759	2
5714	3
720	3
1840	2
2835	2
3035	2
1846	3
1273	3
504	1
1041	1
1719	3
1796	3
4100	2
1561	2
2943	3
3342	3
352	2
5270	3
353	1
1586	3
1546	3
5415	1
355	3
1259	3
481	3
1927	3
2926	3
4956	3
3428	2
918	3
1410	2
1842	3
1417	3
2590	3
3116	3
3177	3
5419	3
1074	3
3491	3
1300	3
361	3
2480	3
5474	3
4838	3
1378	3
1072	3
5201	3
5262	3
878	3
4662	3
1390	3
1303	3
2138	1
1405	1
1501	1
1956	1
4557	3
364	2
3742	1
4561	1
3018	3
365	1
4426	3
3754	3
784	1
3309	1
4474	3
5629	2
5786	3
4018	2
3418	2
5521	3
5290	3
1657	3
4665	3
4191	2
5935	3
3598	3
1104	3
2555	2
4375	3
2608	3
2769	2
5867	3
1811	3
5724	3
3984	2
2359	3
4312	2
4555	3
572	2
4695	2
4703	3
2917	3
2919	3
4409	3
5003	3
1602	3
1662	3
3588	3
4526	1
4559	1
5483	3
374	1
392	3
1914	3
5963	3
2940	3
2378	3
4052	3
2226	2
4423	3
5184	3
496	2
5824	3
2009	3
3542	3
4033	3
2458	2
4369	3
2748	3
4472	3
2438	2
3366	3
377	2
4815	3
5158	3
378	2
1685	1
840	3
1770	3
379	1
1476	1
3406	1
4250	3
4310	3
479	3
759	3
5899	3
4810	3
3740	3
2908	3
2937	2
3054	3
4315	1
2932	2
3520	3
4714	3
3831	2
4950	3
3476	3
383	2
1794	3
4715	3
470	2
1391	2
1525	3
432	3
4649	3
4987	2
386	3
408	3
3771	3
4114	3
4996	3
1576	3
3131	2
1947	2
3746	3
682	3
5409	3
669	3
3641	3
1635	3
888	2
1403	2
2971	3
5180	3
389	1
5123	3
390	3
3564	3
1574	3
2211	3
3592	3
4011	3
4278	2
1112	3
4143	3
3316	2
5991	2
1332	3
4865	3
4854	3
495	2
2768	3
2235	2
1260	3
1810	2
2446	3
3482	3
2955	2
5222	1
1729	3
1779	3
633	3
397	3
5968	3
4621	3
5449	3
2427	3
3103	1
3857	1
4767	1
1599	2
1690	3
3696	3
1174	2
3024	3
2963	3
3098	1
4197	3
4403	3
4581	3
621	2
2232	3
2558	2
4254	3
402	3
4149	3
3530	3
403	3
586	3
2882	3
3454	1
1771	2
2269	2
1243	1
1565	3
2074	3
5663	3
3796	2
5833	3
5497	3
4946	3
5043	3
5787	2
3185	1
5402	3
1555	3
405	3
1199	3
3175	3
5985	3
2595	2
722	1
599	1
4514	3
5618	3
3469	3
4599	3
5203	3
5771	3
4734	3
5590	3
406	2
1660	3
743	3
3166	3
407	1
2743	3
2219	2
3899	3
5642	3
941	3
5490	3
2141	3
2820	3
3618	3
2266	3
687	3
1331	3
4263	3
1724	2
767	3
5202	3
3256	2
1355	3
3275	2
3973	2
3605	2
4130	3
2095	3
2759	3
4181	3
4264	3
412	3
2983	3
413	3
1550	3
4074	3
5721	3
414	2
2891	3
3629	3
5401	3
415	2
3703	2
416	2
1486	3
3409	3
2388	3
3046	3
2664	3
3561	3
3135	3
866	2
3495	3
5335	3
3518	3
419	3
3668	3
4425	2
5639	2
4502	2
4241	2
474	3
5348	3
2816	3
3651	3
1812	3
421	3
2998	3
3210	2
2401	3
1823	3
2948	3
2411	3
3248	3
1712	3
5018	3
424	1
4707	1
425	2
466	3
2607	3
4906	3
1239	1
5650	1
5662	1
2461	3
5632	3
427	3
428	2
1790	2
4038	3
1684	3
557	3
1601	3
1127	3
431	2
582	3
5447	3
3843	3
3823	3
4218	3
5611	3
858	2
2361	2
2849	2
1427	3
5534	3
1281	2
4812	2
1049	3
4078	3
593	3
4736	2
4512	3
2659	3
3908	1
1143	3
1495	3
4834	1
752	1
1920	2
2278	2
5365	1
436	1
2423	3
437	3
4516	1
1520	3
5957	3
984	3
5370	2
4625	3
440	1
1386	2
441	3
448	2
1873	3
1827	3
5604	2
862	3
1828	1
2897	3
442	2
4255	3
589	2
5408	2
4872	3
2736	3
4889	2
1060	2
2704	3
4978	3
2950	3
2954	3
2014	3
1414	3
1680	1
2277	3
4957	3
4269	3
446	2
3479	2
5988	2
447	3
1878	3
3916	3
451	3
5843	3
1017	3
904	1
2349	3
2580	2
3208	2
453	3
2545	3
3970	2
4971	2
1032	3
5263	3
454	3
1176	3
5174	3
1101	3
4294	3
4847	2
1159	3
1261	3
5105	3
5954	3
727	3
4435	3
5839	3
5931	2
1191	3
5101	3
2195	2
3097	1
2121	2
737	2
1398	2
2707	3
2780	2
4789	3
5547	2
1714	3
4257	3
1341	2
5269	3
458	2
4742	3
4918	3
4416	3
1533	2
1848	1
3451	3
460	3
1767	3
2091	3
2962	3
3474	3
1265	3
1732	3
2695	3
4213	3
5744	3
2628	3
5805	3
462	3
555	2
1620	2
4543	2
5322	3
728	3
5503	3
5916	3
2382	2
3193	3
4236	3
685	3
1889	3
4800	3
3432	3
1322	3
4010	3
5566	2
5966	3
2283	3
2421	2
4323	3
5489	3
3062	3
3501	3
4639	3
1145	3
3317	2
3661	2
468	3
3558	3
3182	1
4709	3
3144	2
2559	3
2860	3
1503	3
2850	2
3107	2
4846	2
4805	3
553	3
2811	3
3467	3
779	3
3832	3
3559	3
1330	3
3545	2
1173	3
3466	3
1591	2
4357	3
5760	3
742	3
5763	3
2938	3
3470	3
4653	3
1178	3
3162	1
2893	3
4910	3
4970	3
3312	3
5089	3
5816	2
1359	1
3710	3
3209	3
4098	3
499	3
3346	3
4646	2
574	3
2224	3
1945	3
4560	3
2290	2
4840	3
1706	3
1640	3
4177	3
2177	3
913	1
1233	3
3125	3
2173	3
4744	3
543	2
1872	2
4558	3
746	3
3914	3
2329	3
651	3
2497	3
487	1
4917	3
510	3
1672	3
3890	2
5616	2
1850	2
3219	3
2920	3
5567	3
2146	3
1614	2
695	2
1367	3
2046	3
1786	1
494	3
4724	3
5531	3
4686	2
497	1
4115	3
1412	3
2114	3
2402	2
2823	3
934	2
2808	3
3045	2
2200	2
4572	3
501	2
4938	2
5186	3
502	1
966	2
2474	3
506	3
3871	3
4333	3
2167	3
4730	3
5890	3
3878	3
1462	3
4307	3
2087	2
2259	2
2968	3
3591	2
4125	1
3848	3
3411	1
3498	3
3416	2
1932	2
2152	2
1713	3
688	3
1189	3
4802	3
1677	1
4341	3
5573	2
2553	3
3232	2
1254	3
4829	1
1656	3
4297	3
4518	3
5072	1
2522	2
4619	3
5529	3
5676	3
2344	2
4324	3
5039	3
1430	3
2617	2
515	2
2622	2
5219	3
2297	3
517	2
549	2
4187	3
3497	3
3755	3
3877	2
3663	2
5655	1
5794	3
2251	3
933	3
519	2
5185	2
5253	3
5752	3
3540	2
2057	3
3694	2
4914	2
3152	2
4630	3
3310	3
5765	3
521	1
2062	2
4731	1
522	1
523	3
1452	3
5359	1
1393	3
3889	1
3928	2
4605	1
764	3
5189	2
527	2
5277	3
1212	3
2645	1
852	3
529	3
2638	3
5912	3
530	1
1396	3
2160	3
2084	3
5037	3
532	3
2812	3
5644	3
3445	3
2576	3
533	2
2818	3
4316	2
4453	2
5500	2
1734	3
534	3
3749	3
4774	3
1784	3
2143	3
3072	3
5798	3
5972	3
1877	1
5446	3
537	1
1468	1
5705	1
842	2
3521	3
1287	3
3522	3
539	1
773	1
3788	2
3504	2
3005	3
4944	3
5130	1
5205	2
4975	2
1275	3
5751	2
1458	3
2222	3
608	3
3113	2
5022	3
5051	3
881	3
1498	2
547	3
5198	3
877	3
2369	3
2314	3
2047	3
1868	2
2377	3
3556	3
5622	2
1203	2
1379	3
554	2
3630	3
5260	2
3450	3
3896	3
1271	1
4173	3
556	3
5412	3
855	1
1938	1
2792	1
3734	3
1096	3
2703	2
1302	3
2884	2
4417	3
726	1
3213	3
5465	2
3324	3
562	1
3259	3
4048	3
1094	2
897	3
2404	3
3424	3
4296	3
2271	3
4704	3
5990	2
566	2
1532	2
567	1
5406	3
3252	3
3141	2
1885	1
2176	3
5911	3
2198	2
571	3
3652	3
2295	2
2864	2
2885	3
4470	2
1518	2
2405	3
818	3
5479	3
4044	3
2007	2
5908	2
2168	3
1571	2
3436	3
1797	1
2279	2
4076	2
5143	3
5042	3
4227	3
5087	1
5962	2
3547	2
580	3
5825	3
1625	3
2181	3
3017	3
3179	3
772	3
1639	3
5878	3
849	1
2426	2
583	3
2422	2
5775	3
4022	2
622	3
1517	3
1943	3
5756	1
5386	3
1353	3
799	3
1688	2
5268	2
587	2
3400	3
1457	2
2376	2
721	3
4862	2
5063	2
2996	3
957	3
4981	3
837	3
5374	3
5555	2
2896	1
3399	2
3798	1
1404	2
2107	2
2547	3
2260	3
594	1
4623	3
595	2
2774	2
5383	2
1756	1
4354	1
4637	3
3071	3
4172	2
5282	2
1952	3
2159	3
1169	3
4841	3
5108	1
3586	2
2731	2
3493	2
1147	2
1911	2
2350	3
2752	3
3904	2
796	3
5288	3
5532	2
5887	3
863	2
4824	2
1065	3
3683	2
677	1
3171	3
1092	1
1100	2
606	3
3693	3
2418	3
3140	3
3377	3
2120	3
2667	2
3303	3
4710	2
3835	3
2643	3
4069	1
611	1
1510	3
1839	2
2518	2
2654	2
4655	2
4252	3
3206	3
4593	3
1230	2
693	2
4915	3
3381	3
4286	3
5081	1
5932	3
3953	3
3769	3
5633	2
5328	3
2097	2
4462	3
5608	2
891	3
2754	3
1522	2
5837	3
1292	3
2669	2
5840	3
3212	3
3023	3
3637	2
2566	2
2749	3
1717	3
624	1
3188	2
2778	3
3333	3
5431	2
4769	3
4481	3
4578	2
628	3
3340	2
2040	3
2902	3
3507	3
5287	3
1691	1
2242	1
4182	3
1704	3
3853	3
4590	3
4985	2
4589	2
5001	2
1700	3
2119	3
4118	3
3589	3
2876	3
2252	3
2657	2
3151	3
645	1
3318	1
646	3
2848	3
4002	2
1649	2
4352	3
5148	3
4835	3
1578	2
5560	2
2853	2
4006	3
3437	2
5435	2
853	3
2543	3
1067	3
1135	3
2085	3
3626	3
1008	3
4055	3
2083	3
2561	3
5709	2
1521	3
875	3
1758	3
1231	2
3036	1
1888	3
2907	3
820	3
1171	2
4722	2
4777	3
3659	3
4545	3
4668	3
3063	3
3257	2
1070	3
4735	1
705	3
1090	3
3477	3
2164	3
2362	3
2967	3
2203	2
4934	3
2171	3
1558	3
3982	1
703	3
758	3
4021	3
5511	3
1037	3
5657	3
2905	2
4976	2
4019	3
5330	1
5530	1
4396	3
5050	3
5719	2
3901	2
4198	3
2935	1
2424	2
675	3
909	2
4672	2
5146	3
3874	3
4215	2
3876	1
5814	3
3272	3
2583	2
3991	3
4295	3
1658	2
5090	2
2675	2
1419	2
5767	2
2460	3
1323	3
5942	2
5196	1
1930	3
4007	2
3029	2
689	3
2934	2
1596	2
4110	3
4175	3
2133	2
5671	3
3534	3
4424	3
5569	3
2267	3
2287	3
4283	3
3060	2
1036	2
1678	2
701	2
1880	2
5846	2
4184	3
3993	3
5181	3
2846	3
3192	2
3981	2
1207	2
3946	1
4471	2
1146	3
2067	2
708	1
1815	3
3352	2
1270	1
3076	2
916	1
2530	1
2326	3
2863	3
1636	3
5381	2
2620	3
5514	2
712	1
1804	3
3010	3
3900	1
4037	3
5398	3
2320	1
1793	1
3490	3
3815	2
4103	3
2093	2
5298	1
3165	3
1979	2
2655	3
2969	3
2585	3
2435	3
3358	3
1764	3
4460	3
4775	3
724	1
4644	2
4258	3
3695	3
1708	3
2302	3
1622	2
4111	3
1876	3
3370	3
730	2
4347	3
3102	3
5308	3
1775	3
4517	3
5598	2
969	3
753	3
3713	2
3568	1
1299	2
1003	1
4025	3
2288	3
2464	3
4473	2
4202	3
3894	3
4739	3
1006	3
3574	3
2990	3
3653	3
5314	3
4414	3
2492	3
5509	3
748	1
749	1
2560	1
5501	1
765	3
5967	3
1773	3
5797	3
1358	2
1429	2
756	1
899	1
1177	3
2970	3
1869	2
3226	3
4447	1
760	1
5466	3
5367	2
3912	3
4828	3
2623	2
1202	1
5093	3
2726	2
4008	3
2370	3
3940	1
2898	3
3273	2
1611	2
1038	2
770	2
2262	2
4086	2
771	2
4864	3
5061	3
5234	2
4875	3
3979	3
775	1
995	3
1999	2
776	2
4442	3
3584	2
780	1
1014	1
873	2
1807	2
783	2
2112	3
4588	2
4869	2
791	3
2031	3
792	2
4871	2
1917	3
795	2
1580	3
2501	3
5548	1
4932	3
4331	3
3925	2
2771	2
4476	2
5047	2
1245	2
2044	1
2285	3
4856	3
2542	1
813	1
900	2
1293	2
4171	2
3486	3
2450	3
1902	3
1477	3
1588	2
4438	3
4288	2
1102	3
1961	3
809	1
1113	3
3790	2
4953	3
2965	2
1304	2
5512	1
5024	3
3711	3
2169	2
4925	2
3781	1
4566	3
1150	3
944	2
1728	2
5264	3
3066	3
4201	2
3313	3
2550	3
2625	2
3398	3
4249	3
5133	1
3323	2
4452	1
1692	1
3643	2
4220	2
1140	3
3253	3
3236	3
3579	2
5891	1
4544	3
3730	3
4959	3
1461	3
3657	3
5897	3
1699	3
5368	3
2714	3
836	3
3977	2
4541	2
5658	3
1572	3
5895	3
2690	3
4652	1
1912	3
3169	2
1738	3
3541	2
5085	2
3578	3
4348	3
4501	3
4825	3
3386	2
1046	3
5551	2
5301	3
847	2
5475	3
850	1
5694	3
3729	2
2413	3
2562	3
4584	3
2993	3
1123	3
5952	1
1467	2
1234	3
3258	2
4091	2
3510	1
3016	3
1990	3
1925	3
2825	2
4671	2
3974	3
3294	3
4432	2
2750	3
5750	3
5934	3
5563	2
2454	2
4061	3
2019	1
2347	2
5276	3
4936	3
5102	3
5294	3
4876	3
3990	3
882	2
4780	2
1285	2
2573	3
4034	3
1031	2
5507	3
1068	1
2305	3
5028	1
4123	3
1535	3
5278	3
893	1
1909	3
894	1
896	1
4478	3
898	3
3081	3
4014	2
5593	2
1693	1
3721	3
1490	2
901	1
4786	3
2923	2
3704	2
4667	2
5739	3
908	2
2395	2
5504	2
912	2
2913	3
3446	1
3805	1
3719	1
917	1
3094	1
4245	3
4752	3
4765	3
1791	3
2810	3
922	1
923	2
3748	2
4154	2
5546	2
5020	3
925	1
5457	3
2036	1
4963	3
929	2
3722	2
5951	3
931	2
5615	2
3859	2
4291	2
4684	2
937	2
2793	1
939	1
3891	2
5909	1
1364	3
2900	2
1702	2
946	1
3481	3
5778	1
3562	2
5949	2
949	1
3227	2
3936	1
4059	3
1981	3
3142	3
3824	3
952	3
2201	3
2741	2
1648	2
2442	2
4669	2
3814	3
4508	3
2670	2
959	1
5520	1
960	2
2052	3
1095	2
5772	3
5155	3
2153	2
3262	2
4419	1
2842	2
968	2
3249	2
5023	3
3364	3
5139	2
3326	3
3543	1
4604	3
2739	1
1394	3
2236	3
976	1
2586	3
1290	2
978	2
2632	3
1748	3
980	2
4450	1
1402	2
2699	2
5850	3
4673	3
4274	2
2431	1
2479	3
2639	3
1951	2
4617	2
4980	2
1295	3
4400	3
5048	1
5939	3
1000	2
4893	3
1372	2
4491	3
1043	3
5467	3
1433	3
1007	1
4164	3
5172	3
1856	2
2737	3
1011	2
5734	3
1012	3
1054	2
3111	2
1333	3
3962	3
1964	3
2063	3
4161	3
2651	2
5575	1
1024	1
2028	1
2798	1
3847	1
1733	3
1028	3
1337	3
5255	3
4469	2
1053	3
4058	2
2416	1
1314	3
1473	2
3178	2
2049	3
1705	2
4199	3
1847	3
4107	3
2434	3
3401	1
4266	3
1570	3
3314	1
1720	3
5251	3
5038	2
2612	3
3465	3
1864	3
2452	3
1619	1
2931	2
3567	3
2298	3
2599	3
3775	1
3496	2
2291	2
5476	2
2238	1
5630	2
1654	3
1935	3
3700	2
4883	2
5438	3
2310	3
1470	3
5827	3
3038	2
3204	2
3241	2
1069	1
1740	3
3854	1
4355	2
2822	2
1745	3
4766	3
4931	3
2337	2
1089	3
4188	2
1083	2
1084	1
1215	2
2487	3
2205	3
5096	2
1087	2
5844	2
2026	2
3884	3
2243	3
5888	1
1755	2
2677	2
1949	1
4753	2
4603	3
2245	3
1726	3
4851	3
1236	3
3512	3
5782	2
1106	2
1109	1
2519	2
4705	3
1731	3
4525	3
4253	3
1118	2
3395	3
2592	1
4890	2
4571	2
5726	3
5784	1
2151	3
2766	3
5688	2
5280	3
1447	1
4015	1
2755	2
4988	3
5413	1
1128	2
1306	3
1131	2
4338	2
1421	1
2994	1
1138	2
5958	3
4309	3
4563	1
1383	3
2448	1
4670	2
1149	2
5769	3
1703	1
1151	1
1152	1
3943	2
5601	1
3684	2
5858	3
2979	3
1160	1
1163	1
3685	1
4237	2
4260	2
4636	1
5354	2
2520	3
2024	3
3612	2
1368	2
1175	2
3971	1
1235	3
2102	2
1181	1
1220	2
1976	3
5126	2
1195	2
2103	2
1198	3
1200	3
2486	3
1209	1
1210	1
3120	2
5541	3
2569	2
2118	2
1213	3
4411	2
3957	1
5230	2
1224	1
4509	1
1227	1
4401	2
1229	1
4546	2
1288	1
5224	2
3181	2
2568	1
3656	3
1248	1
1250	1
4205	1
4434	1
2139	1
5556	1
1256	3
5588	3
2449	1
3503	3
3351	1
4587	2
5242	1
1504	2
2653	2
3924	3
2987	2
3872	1
1526	2
3376	1
3915	3
1289	1
1523	2
3435	1
4818	2
4012	2
3225	3
2892	2
1307	1
1309	1
4749	3
1313	2
2038	2
1866	3
3378	1
5337	2
5585	2
3211	2
1325	2
1669	3
1326	3
1841	2
1407	2
2104	2
3367	3
4379	3
4195	2
2539	3
5499	3
4640	2
2264	1
5068	1
3388	3
4611	2
1933	1
2946	3
2515	3
2106	1
4342	3
5646	2
3810	1
2089	1
5854	1
4974	1
4747	3
2192	1
1381	2
1441	3
2957	3
2856	1
4839	2
3965	3
5430	2
4293	3
3532	2
3203	3
3205	3
1789	2
3480	1
3648	1
2526	2
1436	1
1438	2
1865	2
1442	1
5052	1
1886	2
2865	2
4458	1
1694	3
4116	1
5117	1
1460	3
4179	2
4852	2
1472	2
4729	3
1480	3
1483	1
1484	2
5889	3
3705	1
1970	2
4229	3
2627	1
5801	3
5058	1
3676	2
1676	2
3992	1
4770	2
3006	3
5004	2
4948	1
5371	1
5557	2
4160	1
5927	1
4259	1
1774	3
1544	1
4490	3
2220	1
2340	1
2536	3
2621	2
2296	3
3187	3
1560	1
1881	3
4574	1
4874	1
4904	1
1579	2
5635	1
2311	3
3441	2
5113	3
4364	1
4186	1
5192	3
3197	1
1606	3
3515	2
4799	2
2193	1
2372	2
2779	3
5666	1
5510	2
5064	1
3806	3
4040	3
2308	2
3070	3
1665	1
3078	3
2776	2
3844	1
2495	1
5333	2
4280	2
4690	2
3975	3
4053	1
5619	3
5929	1
3032	2
3143	2
1710	2
2505	1
1808	2
5515	1
1716	2
1895	2
2502	2
1718	2
5352	1
5570	2
5098	1
4329	1
1743	1
5810	1
5440	2
5894	2
3012	1
4899	3
3279	3
3284	3
1763	1
3795	2
4366	2
2439	1
2175	2
1777	2
5606	2
1781	1
2357	2
5808	2
5420	3
3267	1
2430	2
2960	1
3879	2
2924	1
4891	2
1819	1
4113	3
1821	1
5806	1
3002	3
1837	1
2248	3
2313	2
1870	1
1859	1
2113	1
3893	1
2661	1
1874	1
4576	2
5271	2
3461	2
