node	kcore
8476	2
8478	1
8479	1
8480	1
8481	1
68909	1
8482	10
13197	2
8483	1
8484	1
68920	1
27563	4
74266	1
8485	1
20714	13
8486	1
8487	1
8488	1
8489	1
8490	3
8491	2
8493	1
8494	1
69583	1
69919	1
76870	1
8495	1
8496	1
68905	1
8497	1
69230	1
8498	1
8499	1
8500	1
8501	1
73612	1
8503	1
68904	1
76644	1
8504	2
40858	2
8505	1
8506	1
8507	1
8508	2
8509	1
8510	2
25797	7
8511	1
8512	1
8513	2
8514	1
11558	4
8515	1
8516	1
8517	6
8518	1
8519	1
8520	1
8521	2
8522	1
8523	1
8524	13
8525	1
69247	2
73957	2
8526	4
8527	1
72248	1
72152	1
71287	1
8531	13
8532	4
8533	1
8534	1
8535	2
8536	3
8538	1
8539	2
12212	5
14421	5
8540	1
8541	18
8542	2
10642	4
8543	1
11534	3
68908	1
71904	1
73332	1
80134	1
80471	1
8544	1
8545	1
8546	1
8548	4
8549	4
69575	1
76029	1
80347	1
45299	15
80515	1
19609	26
8551	1
8552	2
17115	2
48459	2
71467	1
75309	1
8553	1
8554	1
8555	1
8556	1
68969	1
8557	1
69010	1
8558	2
15290	8
8559	2
8560	1
8561	1
8562	1
8563	2
8564	2
71408	2
14203	7
8565	2
8566	1
8567	1
8568	13
8569	1
8570	4
68935	1
19343	5
72046	1
13618	28
76020	1
8571	1
8572	1
8573	1
8574	1
8575	2
8915	7
31062	6
8576	2
8577	1
8578	1
8579	42
8580	1
68919	1
8581	1
8582	2
8583	1
68918	1
35145	7
8584	1
8585	2
8586	1
8587	1
8588	1
8589	1
8590	2
8591	1
69107	1
80805	1
8592	1
8593	4
27420	5
8594	6
9389	18
8596	1
72299	1
75433	1
8597	1
8598	1
8599	2
8600	2
8601	1
8602	2
8603	1
8604	1
8605	1
8606	3
73764	1
8607	1
30422	9
8608	1
8609	1
8610	1
8611	1
8612	1
8613	1
8614	1
8615	1
8616	1
8618	1
8619	1
8620	1
8622	1
8624	4
64135	18
8625	1
8626	1
8627	1
8629	1
8630	2
8631	2
68930	1
8657	5
8633	1
8634	1
8635	1
8636	1
25989	1
8637	1
8638	5
8639	9
8640	3
9256	12
69563	1
69597	1
70135	1
8641	3
8642	1
8643	5
8644	2
16688	9
8645	1
68932	1
8646	4
8647	1
8648	1
68934	1
8649	1
8650	1
8651	1
27137	2
8652	1
8653	1
8654	5
68939	1
8655	1
71851	1
72135	1
72226	1
8656	1
68938	1
8658	1
68940	2
54555	4
61864	5
53967	4
8659	3
77022	1
8660	8
74804	1
57559	10
8661	33
8662	1
8663	1
8664	6
8665	1
8666	1
8667	1
8668	1
17567	5
70741	1
70981	1
28348	9
8669	1
8670	1
71344	1
8671	1
8673	1
8674	1
8675	2
8676	1
8677	3
68944	1
69890	1
12026	4
8678	1
68943	1
68942	1
8679	1
77320	1
80523	1
8680	3
8681	2
68957	1
8682	1
68947	1
68948	1
8683	1
8684	38
68949	1
68951	1
76951	1
69169	1
8687	1
68978	1
68953	1
17714	1
69392	1
69000	1
70523	1
8688	1
8689	1
8690	3
8691	1
69332	1
70261	1
46022	3
8692	1
70529	1
8693	1
9067	8
71894	1
8695	1
71402	1
8697	3
77914	1
8698	3
8699	4
8700	2
8702	2
8703	1
74209	1
8704	5
8705	2
69924	1
8706	1
8708	1
8709	2
8710	12
8711	1
72397	1
8712	2
8713	1
8714	1
8715	2
8716	2
8717	1
73737	1
8718	2
48122	4
8719	1
8720	1
71944	1
21289	2
74210	1
8721	1
8722	1
8723	20
8724	1
8725	2
8726	1
8727	2
8728	1
8729	1
10732	3
8730	2
8731	1
70257	1
23573	2
69911	1
70459	1
71715	1
8732	1
72366	1
75536	3
8733	1
8734	2
8735	2
8736	4
8737	1
8738	5
8739	1
8740	1
8741	1
68973	1
70284	1
8743	4
10672	5
8744	1
8745	1
8746	1
70032	1
8747	2
8748	1
69356	1
30472	5
8749	1
70872	1
8750	1
8751	3
8752	1
70087	1
8753	2
8754	1
76929	2
8755	4
8756	1
8757	1
8758	2
8759	6
8760	1
78290	1
8761	8
8762	1
8763	1
72743	1
8764	3
77358	1
8765	5
8766	1
8767	1
8768	2
74647	1
75478	1
8770	2
8771	9
8772	2
8773	1
70265	1
71252	1
72067	1
72230	1
72323	1
73949	1
74401	1
75500	1
72634	1
77885	1
8775	1
26140	13
8776	1
8777	1
8779	1
8781	1
8784	8
8785	2
66573	2
8787	3
22870	1
78643	1
55064	8
68977	1
10005	10
69335	1
10180	2
8788	2
17444	2
8789	1
8790	2
8791	1
8792	1
69180	1
8793	2
8794	13
68979	1
8795	2
70687	1
8796	6
8797	2
70910	1
71062	1
8799	12
16459	10
8800	9
8801	2
8802	8
8803	3
8804	4
16640	5
8805	1
8806	1
8807	1
8808	1
68984	1
69521	1
11451	3
70150	1
70287	1
8810	20
8811	9
8812	2
75110	1
8813	2
8814	4
8815	3
8817	1
70222	1
8818	2
8819	7
68990	1
20956	13
8820	1
78351	1
78826	1
8821	1
8822	1
8823	1
8824	1
8825	9
8826	1
8827	2
9475	3
18354	1
68987	1
8829	1
8831	3
8832	3
8834	3
8835	2
77481	1
11563	29
8836	1
8837	1
8838	1
8839	1
8841	3
8842	3
8843	2
68992	1
8844	10
8845	1
71279	1
8847	1
8848	1
8849	1
8850	1
56234	4
8851	5
8852	1
69507	1
8853	9
8854	8
8855	8
8856	4
73138	1
8857	4
8858	6
8859	1
8860	1
69168	1
79910	1
8861	1
8862	1
77263	2
8863	1
8864	1
8865	1
23513	4
30235	2
8867	1
8869	3
8870	2
8871	2
34356	3
77211	1
69001	2
69003	1
73595	1
8872	1
8873	6
8874	1
8875	19
8876	1
8877	1
8878	3
77828	1
8879	1
69002	1
8880	1
8881	1
8884	2
8885	7
8886	1
8887	8
8888	1
8889	12
69028	2
8890	4
68996	1
8892	16
8894	1
8895	2
8896	2
8897	6
8898	1
8899	1
76494	1
80578	1
48596	28
69181	1
42131	16
78912	1
8901	1
8902	1
69079	1
8903	1
8904	5
8905	1
38820	3
77521	1
8906	2
8907	1
70388	1
72048	1
72524	1
72676	1
75368	1
8908	9
8909	1
8910	1
8911	10
72979	1
69388	1
71679	1
8912	2
8913	1
79224	1
8914	6
8917	1
69750	1
72265	1
8918	2
70892	2
8919	5
8920	1
8922	9
70830	1
28067	17
8923	5
8924	1
8947	3
57018	1
71564	1
16503	12
8925	4
51746	3
8926	1
8927	1
8928	2
8929	1
69006	1
8931	1
70299	1
70335	1
8932	4
8933	2
73454	1
17728	6
8934	1
75569	1
8936	1
8937	5
69012	1
69007	1
8938	2
8939	1
69011	1
8941	1
8942	1
69013	1
69015	1
8943	1
8944	2
8945	2
8946	1
69734	1
70864	1
8948	2
8949	1
8950	2
8951	2
11344	4
17608	27
8952	3
69018	3
21024	4
8953	2
9230	8
64601	7
8954	1
80403	1
8955	1
8956	7
8957	2
8958	1
8959	2
8960	1
8961	1
8962	1
40770	13
8963	1
8964	1
30297	11
8965	1
8966	2
69019	1
69030	1
8967	1
8968	2
8969	1
8970	1
8972	1
69047	1
74245	1
8973	1
69023	1
8975	1
8976	1
69027	1
8977	1
72000	1
76507	1
8978	2
8979	5
71349	1
24763	11
69026	1
75776	1
8980	1
8981	3
69063	1
73724	1
74075	1
8982	1
8983	12
8984	1
8986	1
8987	2
8988	3
50347	3
8989	1
71108	1
69399	1
70334	1
73637	1
78210	1
8991	1
70810	1
8992	2
19943	19
69031	1
8993	1
72601	1
8994	1
8996	1
71882	1
8997	2
8998	10
9000	1
9001	3
9002	1
9003	2
10363	3
9004	1
9005	1
9006	1
9008	3
11526	3
71294	2
17279	8
69036	1
9016	34
69075	1
69102	1
9010	4
9011	3
9012	1
9013	1
69041	1
69686	1
9015	1
69037	1
70833	1
71920	1
9017	6
9018	2
9019	1
76983	1
73412	1
9020	5
75887	1
9021	1
9022	2
9023	1
11949	1
69045	1
9025	1
9027	1
76347	1
9028	1
72919	1
9029	5
9030	2
9031	1
10589	3
9032	1
9033	4
9034	12
9035	2
9036	8
70295	1
9037	1
9038	1
47486	2
9039	1
9040	2
41433	9
9041	1
9319	27
9042	1
70592	1
71439	1
72826	1
25601	4
9043	1
69767	1
9044	1
11341	21
70515	1
9045	15
9046	1
9047	2
9048	1
69057	1
9049	1
9050	1
9051	1
9052	1
9053	2
36095	9
80308	1
9056	4
9057	1
9058	1
9059	1
69059	1
14765	1
69849	1
70234	1
9060	1
71633	1
9061	3
9062	1
69060	1
10154	9
9063	1
9064	10
9066	1
69062	1
75362	1
9069	1
9070	3
9071	1
9072	2
9073	1
9074	1
75696	1
9075	1
9076	1
69138	1
9077	1
9078	1
19572	33
9079	1
9080	3
9081	1
9082	2
28413	4
9083	9
69576	1
71660	1
17690	5
9085	1
9086	1
9087	4
69067	1
69068	1
69070	1
9088	1
9089	1
9090	1
9091	1
69621	1
70192	1
9092	1
9093	1
73364	1
73708	1
77535	1
9095	2
9096	2
9097	2
9098	1
9099	2
9100	1
69577	1
9101	40
77289	1
9103	2
10958	7
9104	1
9188	10
9105	5
9106	2
58088	2
9107	1
9108	5
9109	4
9110	1
35094	2
9112	9
9113	1
9114	3
73035	1
9115	1
12976	2
9116	6
9117	1
9118	1
9119	1
70338	1
13513	21
9120	2
9123	1
9124	1
9125	2
9126	5
22967	1
69083	1
69084	1
69085	1
69088	1
9527	1
69113	1
9127	1
69630	1
23861	16
9128	1
9129	1
9130	3
9131	1
9132	1
9133	1
9134	4
9135	1
9136	5
9137	1
78291	1
70349	3
9139	2
9140	2
69086	1
9141	4
9197	2
56601	22
9672	103
9143	1
9144	2
9145	6
9146	1
9147	2
9148	1
9149	1
9150	1
25474	4
79038	1
30810	4
9152	14
17840	1
71682	1
9153	2
72860	1
76585	1
9154	2
69110	1
9155	18
69106	1
22650	20
9156	3
69100	1
70173	1
70792	1
46204	19
9159	1
9160	1
9161	2
9162	1
69101	1
9163	1
9164	1
78331	2
9166	1
69108	1
9167	1
9168	2
9169	1
9170	1
9171	2
9172	1
9173	20
9174	1
9175	6
9176	1
69120	1
9177	1
9178	2
9179	1
9180	1
9181	1
69378	1
9182	1
9183	1
11057	2
69907	1
9184	1
69131	1
73594	1
44116	1
9185	1
9186	1
9187	6
9189	2
9190	1
29315	6
9191	3
9192	1
9193	1
9328	10
9194	1
10473	3
69591	1
9195	1
9196	1
74279	1
29972	6
76100	1
9198	1
71340	1
9199	4
29457	1
9200	2
9201	1
9202	1
9203	1
74771	1
9204	1
9205	1
9206	5
9263	2
9207	4
9208	3
69235	1
14967	1
71045	1
74127	1
75731	1
75998	1
9209	2
9210	2
9211	1
78128	1
9212	1
73464	1
9213	1
9214	2
9215	4
51639	2
69207	1
9216	1
69922	1
70063	1
43858	5
69117	1
9217	1
9437	8
9218	1
9219	1
73012	2
9220	2
9221	1
9222	1
9465	2
9223	8
52663	4
9224	1
9225	1
9226	2
71465	1
9228	1
9229	9
9231	1
9232	7
9234	1
9235	6
72934	1
9236	1
9237	2
9239	1
9240	12
9241	6
9242	1
9243	2
9244	1
9245	2
9246	1
71593	1
9247	1
71194	1
9248	1
9249	1
69126	1
9250	1
9251	1
9252	1
9253	1
9254	1
70607	1
9255	11
9257	2
9258	1
9259	1
9260	2
9261	1
9262	3
9264	4
9271	2
9265	1
76074	1
9266	1
69903	4
73220	1
9267	1
69128	1
9268	4
9269	1
9270	2
9272	2
72090	1
9273	1
69506	1
71546	3
9274	23
9275	1
69163	1
13406	29
60635	3
10681	4
9276	1
71433	1
9277	1
9278	1
9279	1
9280	1
9281	1
9282	1
72844	1
72899	1
75307	1
9283	1
9284	31
9285	1
9730	16
9286	1
71414	1
74243	1
9287	10
39360	10
9291	3
9288	1
9321	4
9289	11
61701	11
9290	1
9292	1
69212	1
9293	1
9294	1
9295	1
9296	1
69133	2
72448	1
9298	2
9299	1
9300	3
9302	2
39485	1
9303	1
74479	1
9304	1
9305	1
9306	1
9307	3
9308	3
9309	13
9310	2
73382	1
75985	1
79380	1
33524	3
9311	7
9760	3
9312	3
37539	3
15533	11
9313	1
9315	1
9317	1
25534	28
9318	1
9320	4
48511	13
9322	4
9323	1
69137	1
9324	1
9325	1
9326	1
69721	1
73212	1
76431	1
73088	1
9327	3
9329	1
9331	1
75023	1
78207	1
9332	7
9333	2
9334	5
69141	1
9335	1
9336	4
70260	1
9337	1
9338	2
9339	4
9340	1
9341	6
69144	2
9342	2
9343	4
9344	1
9345	1
71830	1
9346	2
9347	3
22326	7
9348	1
9349	1
73648	1
9350	1
9351	1
9352	4
75146	1
79881	1
9353	2
9354	27
9355	1
9356	2
9357	1
72690	1
72825	1
9358	1
70429	1
24239	7
23614	7
9359	1
9375	4
13906	4
73236	1
9361	1
69440	1
9362	37
9363	2
9364	1
72355	1
72878	1
74622	1
9365	1
69210	1
74382	1
9366	11
9367	3
9368	1
9369	1
9370	1
9371	2
46350	13
9372	1
9373	1
9374	4
71055	2
9376	1
9377	1
69251	1
9378	1
69149	1
69150	1
72023	1
9379	1
9380	7
9381	2
9382	11
9383	16
9384	1
9385	13
9386	1
9387	10
9390	1
9391	1
9393	1
77052	1
42810	15
69152	1
9397	4
9699	5
9407	1
9394	1
9395	1
9396	1
9420	13
79744	1
9399	6
9577	3
9400	1
9494	8
9401	1
9402	1
9403	11
9404	1
75024	1
69154	1
9405	2
9406	6
69156	1
9408	1
69155	1
9409	1
9410	2
10055	5
69164	1
70337	1
56781	6
9525	4
9411	13
9412	1
72564	1
72740	1
9414	1
9415	2
69823	1
9416	1
9417	15
21989	4
9418	1
9419	1
12575	5
9434	10
9421	3
9422	2
9423	1
20116	24
76099	1
11165	2
9424	2
9425	8
9426	1
73935	1
9428	1
9429	1
73899	3
9430	5
9431	1
9432	2
9433	1
69162	1
9435	1
9436	1
75922	1
69172	2
9438	6
9439	1
9440	1
9442	11
9443	1
9444	1
9445	5
18968	2
70033	1
9447	1
21760	5
9449	3
9450	1
9451	1
21055	10
9452	1
9453	2
71939	1
9454	2
9455	1
71906	1
9458	2
9459	1
9460	1
58096	13
9461	1
10901	7
71304	1
9462	1
9463	1
9464	1
15118	2
9466	1
28762	29
9467	1
9468	1
9469	1
9470	3
9471	1
80190	1
74106	1
9472	1
69502	1
9473	2
70433	1
74786	1
9476	1
9477	1
9478	1
9479	1
9480	7
9481	1
9482	3
75945	1
9483	8
72337	1
69552	1
9484	18
80864	1
9485	5
9486	1
69219	1
9487	1
9488	1
9489	2
73442	1
78959	1
69203	1
9491	2
9492	1
72515	1
72516	1
72520	1
73482	1
73948	1
76107	1
80019	1
9493	9
12185	3
9495	1
13327	2
9497	2
9498	1
69928	1
69929	1
10997	18
9499	1
9500	2
72009	2
9501	1
9502	2
55539	18
69175	1
69176	1
9504	7
76213	1
9505	1
12178	9
9506	1
9507	1
9508	1
9509	1
72883	1
9511	2
70333	1
9757	4
69567	1
9512	1
9513	1
9514	2
9515	1
70022	1
9516	2
16516	8
19922	8
9517	1
9518	3
9519	1
9520	3
70692	1
9521	11
9522	1
9523	6
9524	1
47374	4
69186	1
70115	1
9526	3
9528	5
9529	1
73613	1
9530	1
69994	1
69485	1
9531	1
9532	2
9533	1
9534	1
9535	1
9536	1
9537	3
9538	13
9539	3
69189	1
19754	13
76767	1
9763	4
10220	5
49395	2
9541	1
69200	1
69208	2
9542	6
9543	1
9544	2
9545	1
9546	1
9547	2
9548	1
69436	1
69478	1
9549	1
9550	4
69190	1
9551	1
36737	6
9552	3
9553	1
9554	3
10162	2
69656	1
71510	1
72218	2
9555	1
9556	8
13730	7
69193	1
69753	1
9557	1
69211	1
9558	1
71978	1
9560	15
9561	1
69450	1
77156	2
9562	1
9564	4
9565	1
77999	1
69445	1
9566	1
69246	1
9568	1
9569	8
71139	1
9570	1
9571	1
9967	29
9572	2
9573	2
9574	2
9575	2
9576	2
9581	4
69195	1
69197	1
69199	1
69840	1
51562	8
9578	1
10110	1
71547	1
9580	1
9582	2
69196	2
9584	2
70485	1
9586	3
72924	2
69430	1
69198	1
73199	1
70930	1
9588	1
9589	1
9590	2
15855	6
22909	2
9591	2
9592	1
9593	1
10612	2
78007	1
69206	1
9594	1
9595	1
69965	1
9596	4
9597	1
69930	1
9598	1
9599	2
9600	16
9602	2
9603	1
9604	5
9605	1
9606	19
9607	8
9608	2
9609	10
9610	1
71266	1
9611	1
77814	1
9612	29
9613	1
9614	1
9616	6
9617	1
9618	2
14810	11
9619	5
70094	1
9620	1
74575	1
9621	4
9622	1
9623	1
71298	1
72525	1
72529	1
73272	1
25254	10
73591	1
28611	2
50218	6
45832	3
49759	20
9624	1
9625	1
9626	2
69209	1
46649	1
9628	1
9629	2
72409	2
19028	2
9630	1
9631	3
21776	1
73091	1
9632	1
9633	3
9634	3
9635	1
9636	1
9637	1
9638	1
69215	1
9639	11
9641	3
78275	2
9642	10
9643	1
9645	3
69232	1
19099	1
9850	12
9644	2
9646	17
9647	7
72941	1
9648	1
9649	1
9650	1
9651	1
9652	1
9653	3
9654	7
74827	1
9656	1
9657	1
9658	4
9659	1
9660	1
9661	1
9662	5
9663	2
76158	1
9664	7
9665	1
9666	4
69355	1
9667	1
9668	1
72423	1
72888	1
9670	1
71308	1
43788	3
9671	1
9673	2
18631	2
9674	1
9676	2
69220	1
9684	2
70136	1
9678	1
69470	1
72767	1
69222	1
9679	2
69224	1
9680	1
69225	1
9681	1
9682	2
9685	1
9686	1
9687	1
9688	1
9689	1
29014	3
9690	1
9691	1
69231	1
9692	1
9693	1
72832	1
9694	1
9695	1
9696	1
9697	1
19619	17
9698	1
70881	1
9892	3
9700	1
9702	1
9703	2
18085	8
52395	3
9704	1
26196	22
9705	37
9706	2
76425	1
9707	1
39863	1
9708	1
9709	12
9710	5
69813	1
9711	1
79147	1
9712	9
9713	1
9714	11
9716	3
9717	2
9718	5
9719	1
9720	1
9721	1
9722	8
69242	1
9724	2
22520	4
45612	40
44018	10
9725	3
9726	1
57932	7
71143	1
9727	2
9748	7
71383	1
9728	1
79752	1
9729	3
9731	12
9733	1
17836	3
9734	3
9736	6
26828	19
9737	2
69249	1
9738	1
10172	5
70979	1
71023	1
9739	2
73470	1
9740	6
9741	1
9742	1
10060	1
9743	1
9744	1
9745	1
73579	1
9746	1
9747	25
9749	14
46841	3
9750	5
9751	2
69252	3
9752	1
9753	1
9754	1
69253	1
9755	5
69429	1
69896	1
9756	1
9758	1
71044	1
9759	1
9761	1
9762	1
9764	1
9765	2
22120	7
9767	1
79957	2
9768	1
9769	2
9770	1
9771	1
9772	10
9773	1
69254	1
73152	1
9774	1
9775	1
75603	1
76310	1
76718	1
9776	1
70228	1
9777	2
69788	1
9778	12
9921	3
9780	1
9781	2
9782	1
9783	1
9784	1
9785	1
9786	1
9787	4
9788	2
9789	7
12227	10
9791	1
9792	1
9793	1
69262	1
9794	1
9795	1
9796	2
75905	1
9797	1
73052	1
75198	1
9798	1
9799	1
9800	2
13157	2
9801	1
9802	3
9803	1
71496	2
17304	4
70736	1
71581	1
74447	1
69327	1
9805	1
9806	1
9807	2
75026	1
9808	2
9809	1
9810	2
9811	1
59101	5
9812	1
79240	1
9813	1
9814	3
9815	3
9816	1
69260	1
9817	1
75150	1
9819	1
72257	1
61955	1
9820	1
9821	1
9822	9
9823	1
9929	3
9824	2
9825	1
9826	3
70341	1
9827	3
9828	6
74813	1
17429	8
19139	3
9829	1
9830	1
9831	1
69267	1
9832	2
69268	1
9903	3
72049	1
72701	1
73660	1
74025	1
55726	10
9834	1
69269	1
76885	1
74188	1
69270	1
79050	1
9835	1
9836	13
22953	4
9837	1
74800	1
9838	2
9839	1
9840	1
9841	1
9842	1
9843	6
32218	9
9844	4
9845	4
69273	2
69277	2
9846	2
69271	1
70716	1
73160	1
9847	1
9849	1
11926	36
9851	1
69274	1
9852	1
9853	1
15421	2
9870	1
74296	1
75240	1
9854	1
9855	7
9856	1
9859	2
9860	1
9861	1
9862	2
73741	1
9863	1
73862	1
75370	1
9864	1
9865	3
69276	1
71576	1
73276	1
9868	1
69292	1
9869	1
9871	1
9872	1
9873	1
9874	1
9875	3
74156	1
71719	1
60762	17
69281	1
69282	1
13806	6
9876	1
69280	1
9877	1
9878	1
9879	3
9884	10
9880	1
9881	3
9882	1
9883	2
9885	1
9886	1
9887	3
9888	1
9889	1
76522	1
9890	1
69992	1
9891	1
9893	29
9894	1
75064	1
32498	17
69328	1
69653	1
9895	8
9896	7
9897	1
9898	1
28168	5
11142	5
9899	4
69303	1
9901	1
9902	1
72965	1
9904	1
9905	1
9906	2
75827	1
9907	1
9908	1
9909	1
75823	1
77126	1
78367	1
9910	1
9911	1
69285	1
69286	1
69288	1
69289	1
69290	1
69291	1
69293	1
9912	1
69287	1
9913	1
9914	1
9915	1
69295	1
9917	6
9918	1
9919	4
9920	2
24060	6
75761	1
9922	1
13211	5
69296	1
72422	1
72951	1
9923	5
34114	2
9924	1
13037	17
9925	1
70470	1
75539	1
9926	5
73987	1
78861	1
9927	1
9928	3
79810	1
9930	1
69297	1
9931	1
9932	1
9933	1
9934	1
16554	6
9935	1
69300	1
21754	6
9937	1
71587	1
9938	1
9939	1
69302	1
43953	5
9940	1
9941	1
11381	11
9942	1
11806	3
9943	1
9944	1
9945	1
9946	1
9947	5
21961	9
9948	1
9949	1
9950	1
9951	4
9952	13
9953	2
9954	1
69301	1
74241	1
76634	1
25631	5
77992	1
9956	1
9957	1
9958	8
9959	1
74676	1
9960	5
76143	1
9961	8
9962	3
9964	1
9966	1
9968	1
9969	1
9970	1
9971	1
9972	1
69306	1
18825	3
72548	1
9973	1
71870	1
38970	5
9974	5
9975	4
9976	17
9977	2
9979	1
9980	1
9981	1
23355	3
76037	1
9982	2
9983	2
76421	1
9984	1
9985	3
9986	1
9987	4
9988	1
9989	2
73907	1
9990	3
9991	5
11353	7
9992	2
9993	3
73137	1
9994	1
9995	1
9996	5
9997	1
9998	1
76927	1
9999	1
10000	4
10001	1
12153	1
10002	1
77338	2
20022	6
10003	1
10004	1
10006	1
10007	1
74036	1
10008	9
10009	1
10010	1
74356	1
10011	2
10012	8
10013	1
10014	1
10015	2
10016	2
10017	2
10018	6
10019	13
10020	5
10077	9
10021	1
10022	1
10023	1
10024	3
10025	1
72267	1
10026	1
69323	1
10027	1
10028	3
10029	1
10030	1
10031	2
10032	1
69312	1
10033	1
10034	1
10232	1
10035	1
10036	1
73801	1
10037	2
10038	1
10039	17
10040	4
10041	2
10043	1
74112	1
10044	2
10045	1
76627	1
78198	1
10046	1
78321	1
10048	1
10049	4
10050	1
10051	1
69913	1
70215	1
70418	1
70712	1
10052	2
10053	1
10054	10
10056	3
17759	7
10057	3
10058	1
10059	7
10061	12
10062	1
10063	1
69322	1
69324	1
72596	1
73960	1
10064	1
10065	1
10066	1
10067	1
69321	1
10068	1
10069	6
10070	1
10071	1
69336	2
71128	1
10073	1
10074	2
10075	2
46814	10
10076	1
10078	1
10079	1
10080	2
10081	3
10082	1
10083	1
10084	1
22591	51
10087	9
10088	2
10089	2
10090	1
10091	2
75371	1
25754	2
10092	3
58132	25
10093	6
10094	3
71634	1
10095	1
10096	5
10472	2
16752	18
71164	1
10210	2
10097	3
10098	13
10099	1
69329	1
69330	1
69331	1
10100	1
10101	1
10102	1
44152	5
10105	2
10106	1
10107	1
10975	1
10108	1
70210	1
10109	2
10112	1
73875	1
10113	2
10114	6
10115	1
10116	1
10117	2
10400	2
69543	1
42440	2
10118	2
10119	3
10121	11
10122	2
10123	1
10124	5
10125	3
10126	1
10127	1
69553	1
10128	2
10129	1
13277	11
10130	5
10131	4
11354	7
79524	1
10132	1
10133	1
10134	1
10135	4
10139	5
70361	4
76458	1
10136	1
10137	1
10140	1
71191	1
75010	1
10141	1
10142	1
69339	1
69340	1
10143	2
10144	1
10145	3
10146	1
10147	17
10148	2
10149	1
69341	1
10151	2
69580	1
70128	1
10153	1
69343	1
10155	1
10156	1
10157	3
35358	2
35977	3
21319	4
10158	1
10159	2
10160	10
10161	4
10163	5
10164	1
11932	2
10165	1
10166	1
10167	1
10168	2
10169	11
10170	2
78406	1
10171	1
20536	6
69347	1
10173	1
74250	1
45238	4
22963	2
69349	1
10174	1
10175	1
10176	10
10177	1
10178	1
10179	1
10181	1
10182	12
10183	3
10520	3
10184	1
10186	2
69350	1
10187	7
10188	2
78538	1
71138	1
10189	1
10191	2
10192	1
10195	3
10196	1
10197	1
10198	3
20810	7
80693	1
10199	1
75855	1
10200	5
10201	4
10203	1
10204	1
10205	1
10206	5
10207	1
10208	4
10211	2
10212	2
22046	7
10213	2
71324	1
75258	1
10216	3
10217	1
11995	16
71488	1
10218	1
10219	10
10237	2
30598	24
10221	1
72738	1
24961	9
10222	1
69358	1
10223	1
10224	8
10225	1
69714	1
12114	2
73049	1
10227	1
75106	1
10228	1
10229	1
73786	1
72854	1
10230	1
12994	7
73931	2
10231	4
10233	1
10234	1
10235	1
10238	1
47649	4
10236	1
12312	19
69713	1
10240	3
10241	1
10242	1
10243	1
74685	1
10244	1
10245	2
31438	3
70366	1
10247	1
10248	1
10249	1
10250	1
72064	1
10251	1
10252	1
10254	2
10255	1
10256	2
10257	3
74195	1
10258	12
69362	1
17453	20
10259	1
79298	1
69363	1
69364	1
51651	1
39869	3
10260	1
10261	10
10262	10
10263	1
10264	1
10265	2
10267	1
71702	1
73572	1
10268	3
10269	3
10270	2
12820	20
80171	1
16729	9
10271	1
47125	2
10274	3
10275	1
10276	3
10277	1
10278	1
10279	1
10281	1
10439	2
11150	20
70637	1
73394	1
73593	1
10282	1
10283	3
10284	1
10285	1
10286	3
10287	2
10288	1
10289	1
10302	2
69403	2
10290	1
10291	1
10292	42
10293	1
10295	1
10296	1
71300	2
10297	4
10298	1
10301	2
10945	6
28316	3
10485	2
73682	1
77050	1
40778	53
10303	2
73432	2
10304	1
10305	1
10306	1
10307	1
10309	4
10310	1
75422	1
10311	1
10312	1
10313	1
70317	1
73745	1
72576	1
10314	2
10315	1
69371	1
10316	1
74357	1
10318	1
10319	12
11665	5
10320	1
10321	9
10322	1
10324	1
10325	10
70997	1
10326	4
10327	1
69768	1
72088	1
75374	1
10328	1
69375	2
10329	1
69374	1
10330	1
69377	1
10331	1
33953	2
10332	2
10333	2
10334	1
71447	1
10335	7
52419	1
23356	3
10336	1
73472	1
10337	8
80914	2
10338	3
10339	1
10340	13
69380	1
10341	1
69435	1
69900	1
70307	1
10342	5
10343	5
10344	1
75328	2
10345	3
10349	8
10346	2
70411	1
10348	3
10350	1
10351	2
12496	10
10352	13
10353	1
10354	2
69384	1
10355	1
10356	1
70028	1
10357	1
69383	1
10358	1
10359	2
51264	2
10360	1
10361	1
10362	3
70498	1
71054	1
70010	1
10364	1
10365	1
10366	3
10367	1
10369	9
10368	1
74913	1
10370	1
10371	2
10372	1
10373	4
10374	2
69385	1
10375	1
10376	1
69387	1
10378	2
37052	2
10379	1
72142	1
74149	1
10380	1
10381	1
28730	11
10382	2
10383	3
10384	4
79674	1
10385	1
10386	1
72807	1
10387	2
10822	3
10388	3
10389	1
18251	6
69389	1
10390	1
10391	1
74556	1
75990	1
77068	1
10392	2
10393	1
10394	1
69998	1
70006	1
10395	6
10396	6
10397	2
10398	2
10399	2
10401	3
10402	5
10415	8
10404	16
10405	1
69390	3
10406	1
25248	10
14777	22
14775	7
10407	2
10408	2
10409	1
73526	1
10410	3
10411	1
10412	1
10413	1
74837	1
79672	1
10414	1
69395	1
10416	2
28767	3
11000	8
10419	1
10421	1
10422	2
10423	1
10424	1
10425	1
10427	8
10428	2
24630	4
75599	1
10429	4
10430	4
69400	1
10432	1
10433	1
69397	1
69396	1
10435	1
70226	1
10436	2
10437	5
10468	6
10440	2
10441	1
71868	1
11883	30
10443	5
10444	1
10445	10
10446	1
10447	1
10448	1
69401	1
10455	3
10449	1
69402	3
10450	2
10451	2
