node	degree
7485	2
7486	2
7488	1
68662	2
75604	1
7489	1
15799	12
7490	1
7492	16
73910	1
7491	1
7493	1
7494	1
7495	1
7496	7
7497	1
68665	2
74657	1
9413	9
7499	2
7500	1
38171	4
7501	1
11093	31
70970	5
22700	2
7502	1
69090	1
7706	2
68884	1
7503	1
7504	2
39749	3
7505	19
7506	1
7507	1
78838	1
7508	2
74285	1
76278	1
7509	1
34021	16
7510	1
68671	1
7511	1
7512	2
7878	2
7513	6
7514	2
78404	1
69192	3
29024	3
7516	1
7645	6
7517	7
7518	2
7519	1
7520	1
7521	4
68676	1
71051	3
7522	2
7523	1
69145	1
74679	1
79510	1
7524	3
7525	14
7526	1
7527	1
7528	1
7529	3
7530	1
7531	1
68677	2
69014	1
7532	1
68679	1
7533	1
7534	1
69791	1
7590	2
7535	1
7536	1
7537	4
7538	4
8621	5
7539	1
7540	1
7541	2
7542	1
7543	11
7544	1
7545	1
77905	1
7546	1
7547	38
7548	2
7549	1
7550	6
7551	2
7552	2
7553	1
70038	1
7554	1
70253	1
7555	5
7556	12
69017	1
7557	1
70143	1
7558	2
7559	1
7708	9
7560	1
7561	1
76448	1
7563	1
78802	1
7564	3
7565	1
7942	10
7566	1
71157	1
7568	1
72465	2
7569	1
23697	3
74407	1
7570	14
7571	1
70808	1
23945	11
18393	3
7573	10
10453	12
37672	10
7574	1
7575	8
68963	1
10911	6
47790	12
7576	1
7577	1
7578	1
7579	3
7580	1
68838	1
71185	1
7581	1
7582	1
74540	1
7583	4
7584	1
7585	1
7586	5
8251	3
7587	10
30974	2
7589	6
7591	1
68952	1
71117	1
7592	3
7593	5
7594	11
70911	2
69326	2
7596	2
7597	1
29140	21
7661	2
7598	41
7600	2
7601	21
7602	1
7604	1
7605	1
69004	1
18890	2
7606	1
71292	2
7607	1
7608	1
7609	2
73235	1
16691	168
7610	1
71506	1
7744	15
7611	2
7612	3
7613	1
7614	2
70185	2
72447	2
71460	1
7615	1
7617	1
71701	1
7619	1
7620	2
7621	16
7622	1
7623	2
7624	10
7625	2
7626	1
7627	5
7628	1
7629	1
73913	1
7630	30
28682	25
7631	1
7632	13
7633	1
68693	1
69624	1
69715	1
74295	2
33882	41
7635	2
7636	1
13908	6
7637	10
7638	1
17019	50
7639	1
7640	1
7641	2
7642	1
72321	1
7643	70
77680	8
68696	3
7644	2
73476	1
7646	1
68700	1
7647	5
73864	1
7648	13
7649	6
7650	10
7651	2
27266	235
7652	1
7653	19
10751	24
60658	9
7654	1
7655	1
7656	1
69077	1
7658	191
7895	32
10564	3
69799	1
70774	1
7659	34
7660	1
75677	1
14695	4
71186	1
7662	1
68702	1
7663	2
7664	10
7665	1
7666	6
7667	2
7668	1
7669	1
7676	8
70068	1
7671	2
7672	1
79069	3
7673	1
70511	1
7674	1
71676	1
18538	3
7675	1
75409	1
7678	5
7679	1
68744	1
33240	5
11055	8
80710	1
73947	1
68711	2
74680	1
7681	2
7683	4
70482	1
7684	2
7685	2
7686	1
7687	582
68970	1
77860	1
7688	2
7689	3
7690	1
7691	2
7693	1
71043	1
7694	1
7696	1
7697	1
8632	5
9165	22
7698	1
7699	76
72198	2
7700	1
7701	3
19370	2
7702	2
7703	2
9474	14
16869	2
7705	1
68709	1
7725	3
73046	1
7707	9
73213	1
7709	1
34143	10
7710	1
7711	2
7712	3
7713	2
39327	13
7715	1
7716	1
7717	3
7718	2
7719	1
7720	78
7721	1
7722	8
75519	1
7723	1
7724	1
72719	1
7726	1
7750	2
7727	2
7728	2
69043	1
70728	1
36580	7
54835	22
7732	2
7729	2
7730	1
7731	1
7733	1
7734	1
7735	1
7736	3
7737	1
7738	1
8073	6
7739	1
72277	1
7740	2
15980	5
7741	3
8940	12
76335	4
7743	2
75818	1
69915	1
7745	3
7746	3
7747	1
7748	1
75071	2
68720	1
69361	1
70980	1
71685	2
7751	1
69185	1
69564	1
10152	26
72449	3
72928	1
7753	1
72333	1
71099	1
7754	1
7755	1
7756	1
7757	6
7758	1
7924	2
70340	1
70973	1
19622	11
78271	6
7838	9
16594	27
72108	1
7759	22
7760	1
11844	99
7761	1
7762	1
7763	1
7764	1
7765	1
69136	1
72478	2
7766	2
70839	1
7767	1
7769	1
35962	3
7770	4
69950	1
70095	1
7771	1
7772	2
74754	1
39383	12
71917	1
7773	7
76800	1
7775	1
70373	1
14505	2
7776	72
14053	3
7777	1
72020	1
7778	1
7779	2
7780	2
7781	1
7782	7
7783	1
77340	1
7784	13
7785	1
70620	1
70679	1
71148	2
44860	19
8882	5
7787	16
7788	1
7789	1
11865	10
7790	3
7799	2
7791	4
7793	2
7794	2
7795	1
7796	14
7797	1
44369	3
7798	1
7801	2
7802	22
11757	2
7803	221
7804	1
7805	1
7806	1
7807	2
7808	17
70576	1
72742	2
7809	1
7810	1
73208	1
7811	1
9510	29
7812	3
7814	2
7815	1
7816	2
7817	2
69304	1
7818	2
7819	1
35477	2
7821	3
70685	1
7822	2
15237	9
7823	20
7824	2
7825	2
7826	1
7827	3
7828	1
7829	5
7830	1
7831	2
7832	2
7834	8
7835	2
68735	1
7836	2
68733	4
68734	4
7837	3
13304	11
7840	45
7841	2
70241	1
75722	1
7842	1
72080	1
7893	16
7843	1
7844	12
69730	5
70053	1
13669	22
7884	9
7845	1
7846	1
69139	1
80097	1
7847	1
9540	6
7848	12
7849	20
7850	9
7851	1
7852	1
7853	5
7854	14
27918	5
7855	12
78879	2
7856	1
73005	1
80427	1
41527	2
7857	24
72286	1
25064	86
72981	1
73016	1
69709	1
7859	1
7860	9
7861	2
7862	1
7863	1
7864	5
7865	1
7866	5
68741	1
68747	1
7868	2
7869	2
7870	1
68752	1
7871	3
79809	2
7872	1
7873	1
7874	8
7875	1
36343	9
68742	1
7876	3
7877	1
76295	1
79018	2
7879	2
68933	1
9330	32
7880	2
7881	1
73444	1
68746	2
68745	1
7882	1
7883	1
7885	1
7886	2
7887	17
7888	6
68748	1
7889	16
76248	1
7890	1
7892	1
13912	2
9715	3
7894	5
71912	2
8180	7
7896	1
11026	281
7897	1
68758	2
40670	44
7898	2
7939	6
7899	1
7900	1
7902	1
32179	13
7903	1
7904	2
7906	3
71757	1
77663	1
11658	38
7907	5
68769	1
69073	1
15699	6
7909	3
7910	2
7911	1
73375	5
70791	1
7912	15
7913	1
7914	1
70779	2
7915	4
7916	1
70944	1
72864	1
7917	3
7918	19
7919	1
39566	2
7920	1
7921	2
73799	1
7925	2
68780	1
69404	1
8701	2
71619	1
7926	5
7927	1
7928	2
7930	2
7931	1
7932	2
7933	1
7935	1
72906	1
68818	1
68775	1
7937	2
7938	1
68757	2
69652	1
7940	3
7941	3
71558	1
72735	1
57700	18
7943	1
69255	1
69283	1
7944	2
7945	1
7946	1
7947	1
7948	1
7949	1
7950	1
30972	10
7951	7
68761	1
68762	2
7953	10
7954	9
7955	1
7956	1
7957	1
7958	3
7959	22
7960	1
72829	1
7961	1
25332	6
80691	1
49902	100
7962	1
69627	1
7963	1
20630	4
68766	1
21510	57
7965	1
19784	5
7966	2
7967	1
72528	1
7968	1
68764	1
7969	2
69052	1
7970	1
7971	1
7972	1
7973	1
8211	62
7974	2
7975	1
7976	8
74703	1
7977	13
8921	52
7978	7
7979	12
20178	59
7980	34
8099	17
7981	2
72758	1
7982	1
7983	10
7984	1
7985	1
14264	13
7987	3
7988	4
7989	1
7990	1
7991	1
7992	1
8015	14
9677	15
69051	1
7994	1
7995	1
10828	5
7996	1
7997	1
7998	1
7999	1
8000	11
8001	3
68803	1
8003	1
68776	1
8004	2
8005	1
15069	31
8006	4
8007	1
8008	1
68779	1
8009	1
71972	1
69244	1
77185	1
79444	1
8010	1
8011	1
8012	2
8013	1
8014	1
68817	1
8028	23
71773	1
8016	1
8017	1
8018	3
8020	84
8021	1
68783	1
69818	1
8022	1
8023	1
68785	1
8024	1
8026	1
69309	1
73536	1
8029	10
8030	1
69278	1
8031	1
8032	1
8034	2
8035	19
8036	1
69334	2
75623	1
76332	1
69680	1
8037	3
8039	2
18355	6
8040	1
8041	1
8042	13
8043	2
27892	4
8044	2
8045	4
8046	1
68797	1
8047	194
73945	1
8048	6
8050	1
8051	1
8052	1
72249	1
74743	1
42216	13
8054	3
8055	1
21934	11
72374	1
52179	52
68967	1
8057	2
8058	1
8059	9
8061	3
10377	22
8062	1
8063	1
75096	1
78038	2
68793	1
29123	3
75997	12
8065	1
8066	1
8067	1
8068	2
32748	5
68794	1
8069	1
8119	35
8070	1
8071	1
69885	1
8072	12
71983	1
8074	12
8075	1
68799	1
69112	1
8076	6
70480	1
8077	22
8078	1
21836	24
9559	3
8079	1
8080	1
8081	1
8082	9
8083	2
8420	2
8084	2
68802	1
10111	4
73098	3
8086	1
69097	1
8087	2
30293	233
8089	2
8090	1
8091	26
8092	1
77270	1
8093	3
69587	1
8094	1
8095	2
70408	1
70721	1
71873	1
68847	1
8096	1
68806	1
8097	5
8098	4
68804	2
68807	1
68809	1
79783	1
8101	1
72662	1
76965	1
78913	1
27326	30
8102	4
73251	7
36440	14
8103	7
8104	5
71250	2
75671	1
8105	1
8106	1
8107	2
8108	2
8109	8
69817	1
8110	1
8111	1
8112	1
69227	1
8113	1
8114	16
8115	1
8116	1
8117	4
8118	1
8120	1
74365	1
8121	5
8123	3
8124	1
8125	20
8126	1
8686	5
68820	1
8127	4
9238	31
70040	3
8129	3
8130	2
70328	1
8131	1
8132	1
8133	1
73176	1
8134	2
70822	1
71745	1
8135	3
8136	1
8137	1
58447	2
8138	1
8139	2
8140	1
10760	94
8141	1
8142	1
8143	1
8144	4
8145	1
8146	12
8147	1
8148	2
8150	1
68819	1
15298	105
8151	3
8152	3
12742	33
8154	2
8156	1
8157	1
8158	7
8159	2
8161	88
68821	1
71786	1
73370	1
8163	2
77511	2
8164	7
68823	2
68917	1
8165	70
8166	3
8167	6
8169	1
8170	1
71642	1
8171	2
8172	1
8173	1
8204	3
69880	2
76351	1
8174	1
24190	3
8175	10
8177	4
75492	2
8178	1
8179	2
17932	22
68826	1
8181	9
8182	1
8183	19
8184	1
8186	5
8187	7
8188	1
68981	1
8189	2
8190	1
8191	3
77460	2
8192	1
68863	4
8193	1
8194	1
8195	2
8196	4
8197	1
70474	1
8198	1
8199	21
8200	1
8201	1
68829	3
8202	32
8203	2
8205	3
70297	1
72086	1
8206	1
8207	9
8208	3
8210	2
68913	1
32505	3
8212	2
8213	2
72290	1
8214	2
70090	1
8215	1
8216	3
68965	1
68831	1
68833	1
68836	1
8217	5
8218	1
8219	7
80029	1
8220	1
8223	3
38558	42
8224	9
8225	1
8226	2
75222	1
41496	2
8227	2
8228	1
10190	7
20977	6
10239	10
8230	6
73070	1
8231	10
8232	1
68861	4
8233	1
8235	6
8237	1
8239	2
8240	3
76191	1
79898	1
8241	2
68841	1
8242	2
8243	1
8244	2
8245	1
8246	1
11610	7
8247	1
68843	2
8248	1
8249	10
68844	1
8255	8
8250	5
73651	1
73652	1
78706	1
29482	5
8252	1
8253	2
69442	1
72817	1
72821	1
8254	10
78339	1
46800	30
8256	2
8257	14
8259	8
8260	19
8261	1
77620	1
8262	2
68848	5
8263	1
8264	1
8265	3
68851	2
8266	7
75384	1
8331	3
8267	21
68849	1
21111	17
18221	21
76654	1
8268	2
8269	1
8270	23
8271	2
8272	1
8273	1
76452	1
8274	17
8275	1
71180	1
8276	5
68854	1
8277	1
8278	18
75219	1
77672	1
8279	8
8280	1
8281	2
8282	1
71854	1
69132	1
70384	1
70587	1
8283	1
8284	1
69897	1
8285	1
19650	2
8286	1
8288	2
8289	1
76925	1
8290	2
8291	2
72004	1
8292	1
8293	1
8294	4
8295	1
77176	1
8296	1
8297	1
8298	6
8299	1
8300	4
8301	2
8302	72
8304	2
8305	1
8306	5
8308	5
8369	12
69089	1
11997	17
8309	1
8310	17
8311	7
21160	2
10347	19
70767	1
74670	1
68864	2
69461	1
78415	1
51404	13
8312	1
8364	52
73405	1
8313	1
8314	2
8315	3
8316	4
8317	9
68972	1
70705	1
8318	1
8319	1
70522	1
8321	6
8320	1
8322	3
8324	2
8325	5
8326	1
8327	1
8328	8
68867	1
8329	1
44396	5
13968	34
8330	1
8332	1
69578	1
59571	2
73316	1
8333	1
69121	1
70521	1
13405	39
9024	20
8335	2
69214	1
8336	1
8337	1
8338	1
8339	1
8340	1
8341	1
69540	1
9683	13
21154	8
8342	1
70292	1
70556	2
71537	1
73219	1
8343	6
8344	1
8345	7
41195	48
8348	1
8349	1
8350	1
76124	1
8352	3
8353	1
8354	3
8355	1
8356	5
74146	1
8357	1
8358	1
62231	5
75646	1
76570	1
27086	7
25669	8
8359	32
8360	1
70935	1
71326	1
72942	1
73646	1
8361	1
8362	2
8363	3
72362	1
8365	3
8367	1
14876	20
8368	2
53598	162
34681	2
8370	1
68881	1
68880	1
72905	1
8371	3
8372	1
77204	1
40784	130
8374	1
8376	1
8377	2
8378	1
71844	1
8379	1
8380	1
20152	18
68897	1
71430	1
8381	1
8382	2
69781	1
8383	96
8384	1
68883	2
8385	1
69386	1
8386	2
8387	1
8388	26
15897	41
26683	35
70034	1
8389	1
69024	1
8390	2
68887	1
68888	1
80715	1
8392	1
8393	7
68886	1
70584	1
72116	1
8394	1
8395	3
70481	1
74111	4
74740	1
75325	1
56102	6
78587	2
53385	4
8396	1
8397	3
8398	1
8399	4
8400	4
8401	14
8402	1
8403	2
8990	7
8405	1
8406	1
69969	2
68946	1
71411	1
77219	1
8408	2
8409	1
8410	3
8411	1
76102	1
8412	3
8413	4
8414	2
8415	290
13969	217
8416	5
68891	1
27366	4
72227	2
8417	2
16163	26
8418	1
8419	1
8421	2
8422	1
70835	5
8423	1
8441	9
8424	2
8425	2
8426	2
44762	11
8427	1
8428	3
8429	1
71847	2
8430	3
8432	2
69081	1
8433	5
8434	2
8435	9
10587	36
20723	31
69236	1
8436	1
8437	1
8438	2
8439	1
70614	1
21203	6
8440	12
8443	1
8444	1
68906	1
8445	1
8446	2
8447	1
8448	1
8449	2
75764	1
70286	1
8450	1
8451	1
8452	1
29956	10
79213	2
48989	72
58387	23
41806	35
74991	1
8453	1
72555	7
8454	1
69999	1
8455	3
8456	2
8457	1
73516	1
8458	7
8459	1
8460	2
74659	7
8461	1
8462	4
8463	1
8464	2
8529	11
68895	1
8465	7
8466	2
77611	1
8467	2
8468	1
77717	1
8469	1
22250	8
15709	171
53000	3
69547	2
8470	2
8471	1
8472	1
8473	1
70627	7
72258	1
8474	1
8475	1
8476	2
8478	1
8479	1
8480	1
8481	2
68909	2
8482	13
13197	2
8483	1
8484	1
68920	1
27563	7
74266	1
8485	1
20714	28
8486	1
8487	1
8488	1
8489	1
8490	3
8491	2
8493	1
8494	1
69583	1
69919	1
76870	1
8495	1
8496	1
68905	1
8497	1
69230	2
8498	1
8499	1
8500	2
8501	1
73612	1
8503	1
68904	2
76644	1
8504	2
40858	2
8505	1
8506	1
8507	1
8508	2
8509	1
8510	2
25797	12
8511	1
8512	1
8513	2
8514	1
11558	5
8515	1
8516	1
8517	11
8518	1
8519	2
8520	1
8521	2
8522	1
8523	1
8524	14
8525	1
69247	3
73957	3
8526	4
8527	1
72248	1
72152	1
71287	1
8531	23
8532	14
8533	1
8534	1
8535	3
8536	3
8538	1
8539	2
12212	7
14421	7
8540	1
8541	27
8542	2
10642	4
8543	2
11534	5
68908	1
71904	1
73332	1
80134	1
80471	1
8544	1
8545	1
8546	1
8548	4
8549	6
69575	1
76029	1
80347	1
45299	140
80515	1
19609	35
8551	1
8552	2
17115	2
48459	5
71467	1
75309	1
8553	1
8554	1
8555	1
8556	1
68969	1
8557	1
69010	1
8558	2
15290	13
8559	2
8560	1
8561	1
8562	1
8563	2
8564	2
71408	2
14203	20
8565	2
8566	1
8567	1
8568	70
8569	1
8570	4
68935	1
19343	7
72046	1
13618	91
76020	1
8571	2
8572	1
8573	1
8574	1
8575	2
8915	11
31062	8
8576	2
8577	1
8578	1
8579	113
8580	1
68919	1
8581	1
8582	2
8583	1
68918	1
35145	20
8584	1
8585	2
8586	1
8587	1
8588	2
8589	1
8590	2
8591	1
69107	1
80805	1
8592	1
8593	6
27420	6
8594	18
9389	47
8596	1
72299	1
75433	1
8597	1
8598	1
8599	3
8600	2
8601	1
8602	2
8603	1
8604	1
8605	1
8606	4
73764	1
8607	1
30422	18
8608	1
8609	1
8610	1
8611	1
8612	1
8613	1
8614	1
8615	1
8616	1
8618	1
8619	1
8620	1
8622	1
8624	6
64135	41
8625	1
8626	1
8627	1
8629	1
8630	2
8631	2
68930	1
8657	10
8633	1
8634	1
8635	1
8636	1
25989	2
8637	1
8638	7
8639	10
8640	3
9256	18
69563	1
69597	1
70135	1
8641	5
8642	1
8643	7
8644	2
16688	33
8645	2
68932	1
8646	9
8647	1
8648	2
68934	1
8649	1
8650	1
8651	1
27137	2
8652	1
8653	1
8654	6
68939	1
8655	1
71851	1
72135	1
72226	1
8656	1
68938	1
8658	1
68940	4
54555	5
61864	10
53967	5
8659	4
77022	1
8660	11
74804	1
57559	13
8661	63
8662	1
8663	1
8664	12
8665	1
8666	1
8667	2
8668	1
17567	8
70741	1
70981	1
28348	15
8669	1
8670	2
71344	1
8671	1
8673	1
8674	1
8675	3
8676	1
8677	4
68944	1
69890	1
12026	17
8678	1
68943	1
68942	1
8679	1
77320	1
80523	1
8680	3
8681	3
68957	1
8682	4
68947	1
68948	1
8683	1
8684	115
68949	1
68951	1
76951	1
69169	1
8687	1
68978	1
68953	1
17714	2
69392	1
69000	1
70523	2
8688	1
8689	1
8690	3
8691	1
69332	1
70261	2
46022	4
8692	1
70529	1
8693	1
9067	14
71894	1
8695	1
71402	1
8697	4
77914	1
8698	4
8699	4
8700	2
8702	3
8703	1
74209	1
8704	5
8705	3
69924	1
8706	1
8708	1
8709	3
8710	27
8711	1
72397	1
8712	3
8713	1
8714	1
8715	2
8716	2
8717	1
73737	1
8718	3
48122	5
8719	1
8720	1
71944	1
21289	3
74210	1
8721	1
8722	1
8723	40
8724	1
8725	2
8726	1
8727	2
8728	1
8729	1
10732	3
8730	2
8731	1
70257	1
23573	4
69911	1
70459	1
71715	1
8732	1
72366	1
75536	6
8733	1
8734	2
8735	3
8736	4
8737	1
8738	5
8739	1
8740	1
8741	2
68973	2
70284	1
8743	7
10672	6
8744	1
8745	1
8746	1
70032	1
8747	2
8748	1
69356	1
30472	8
8749	1
70872	1
8750	1
8751	3
8752	1
70087	1
8753	2
8754	1
76929	2
8755	4
8756	1
8757	2
8758	2
8759	6
8760	1
78290	1
8761	17
8762	1
8763	1
72743	1
8764	3
77358	1
8765	7
8766	1
8767	1
8768	2
74647	1
75478	1
8770	2
8771	11
8772	2
8773	1
70265	1
71252	1
72067	1
72230	1
72323	1
73949	1
74401	1
75500	1
72634	1
77885	1
8775	1
26140	102
8776	1
8777	1
8779	1
8781	1
8784	9
8785	4
66573	3
8787	6
22870	2
78643	1
55064	16
68977	1
10005	43
69335	2
10180	4
8788	2
17444	2
8789	1
8790	2
8791	1
8792	1
69180	1
8793	2
8794	18
68979	1
8795	3
70687	1
8796	7
8797	2
70910	1
71062	2
8799	16
16459	16
8800	15
8801	2
8802	8
8803	3
8804	5
16640	7
8805	1
8806	1
8807	1
8808	1
68984	1
69521	1
11451	6
70150	1
70287	1
8810	67
8811	9
8812	2
75110	1
8813	2
8814	6
8815	3
8817	2
70222	1
8818	3
8819	7
68990	1
20956	19
8820	1
78351	1
78826	1
8821	1
8822	1
8823	1
8824	1
8825	17
8826	1
8827	2
9475	5
18354	2
68987	1
8829	1
8831	4
8832	3
8834	3
8835	2
77481	1
11563	441
8836	1
8837	1
8838	1
8839	1
8841	3
8842	3
8843	3
68992	1
8844	17
8845	1
71279	1
8847	1
8848	1
8849	1
8850	1
56234	4
8851	7
8852	1
69507	1
8853	9
8854	10
8855	8
8856	5
73138	1
8857	4
8858	6
8859	1
8860	1
69168	1
79910	1
8861	1
8862	1
77263	2
8863	1
8864	1
8865	1
23513	8
30235	4
8867	1
8869	3
8870	3
8871	5
34356	4
77211	1
69001	4
69003	1
73595	1
8872	1
8873	13
8874	1
8875	29
8876	1
8877	1
8878	5
77828	1
8879	1
69002	1
8880	1
8881	1
8884	2
8885	15
8886	1
8887	9
8888	1
8889	31
69028	2
8890	4
68996	1
8892	51
8894	1
8895	2
8896	2
8897	12
8898	1
8899	1
76494	1
80578	1
48596	78
69181	1
42131	21
78912	2
8901	1
8902	2
69079	1
8903	1
8904	10
8905	1
38820	6
77521	1
8906	2
8907	2
70388	1
72048	1
72524	1
72676	1
75368	1
8908	14
8909	1
8910	1
8911	24
72979	1
69388	1
71679	1
8912	2
8913	1
79224	1
8914	7
8917	2
69750	1
72265	1
8918	2
70892	2
8919	6
8920	1
8922	10
70830	1
28067	24
8923	7
8924	1
8947	10
57018	2
71564	1
16503	13
8925	6
51746	3
8926	1
8927	1
8928	3
8929	1
69006	1
8931	1
70299	1
70335	1
8932	6
8933	2
73454	1
17728	10
8934	1
75569	1
8936	1
8937	5
69012	1
69007	1
8938	2
8939	1
69011	1
8941	1
8942	1
69013	1
69015	1
8943	2
8944	2
8945	2
8946	2
69734	1
70864	1
8948	2
8949	1
8950	2
8951	2
11344	4
17608	126
8952	3
69018	7
21024	6
8953	2
9230	15
64601	8
8954	1
80403	2
8955	1
8956	9
8957	2
8958	1
8959	2
8960	1
8961	1
8962	1
40770	17
8963	1
8964	1
30297	26
8965	1
8966	3
69019	1
69030	1
8967	1
8968	2
8969	3
8970	1
8972	1
69047	1
74245	1
8973	1
69023	1
8975	1
8976	1
69027	1
8977	1
72000	1
76507	2
8978	2
8979	8
71349	1
24763	19
69026	1
75776	1
8980	1
8981	3
69063	1
73724	1
74075	1
8982	1
8983	15
8984	1
8986	1
8987	2
8988	4
50347	4
8989	1
71108	1
69399	1
70334	1
73637	2
78210	1
8991	1
70810	2
8992	3
19943	47
69031	1
8993	1
72601	1
8994	1
8996	1
71882	1
8997	4
8998	16
9000	1
9001	5
9002	1
9003	2
10363	5
9004	1
9005	1
9006	1
9008	4
11526	6
71294	3
17279	10
69036	1
9016	427
69075	1
69102	1
9010	6
9011	3
9012	1
9013	1
69041	1
69686	1
9015	1
69037	1
70833	1
71920	1
9017	7
9018	2
9019	1
76983	1
73412	1
9020	6
75887	1
9021	1
9022	3
9023	1
11949	3
69045	1
9025	1
9027	1
76347	1
9028	1
72919	1
9029	9
9030	2
9031	1
10589	3
9032	1
9033	4
9034	17
9035	2
9036	10
70295	1
9037	1
9038	1
47486	2
9039	1
9040	2
41433	15
9041	1
9319	123
9042	1
70592	1
71439	1
72826	1
25601	7
9043	1
69767	1
9044	1
11341	48
70515	1
9045	16
9046	1
9047	2
9048	1
69057	1
9049	1
9050	1
9051	1
9052	1
9053	2
36095	17
80308	1
9056	4
9057	2
9058	1
9059	1
69059	1
14765	3
69849	1
70234	1
9060	2
71633	1
9061	3
9062	2
69060	1
10154	14
9063	1
9064	12
9066	1
69062	1
75362	1
9069	1
9070	3
9071	1
9072	5
9073	1
9074	1
75696	1
9075	3
9076	1
69138	1
9077	1
9078	1
19572	102
9079	2
9080	3
9081	1
9082	2
28413	8
9083	14
69576	1
71660	1
17690	7
9085	1
9086	1
9087	7
69067	2
69068	1
69070	1
9088	1
9089	1
9090	1
9091	1
69621	1
70192	1
9092	1
9093	1
73364	1
73708	1
77535	1
9095	3
9096	3
9097	2
9098	1
9099	2
9100	1
69577	1
9101	88
77289	1
9103	3
10958	16
9104	1
9188	75
9105	6
9106	2
58088	3
9107	1
9108	5
9109	5
9110	1
35094	2
9112	16
9113	1
9114	4
73035	2
9115	1
12976	2
9116	8
9117	1
9118	1
9119	1
70338	1
13513	154
9120	2
9123	1
9124	1
9125	5
9126	6
22967	2
69083	1
69084	1
69085	1
69088	1
9527	2
69113	1
9127	1
69630	1
23861	26
9128	1
9129	1
9130	3
9131	1
9132	1
9133	1
9134	4
9135	1
9136	5
9137	1
78291	1
70349	3
9139	3
9140	2
69086	1
9141	11
9197	2
56601	99
9672	862
9143	1
9144	2
9145	8
9146	1
9147	2
9148	1
9149	1
9150	1
25474	7
79038	1
30810	5
9152	24
17840	3
71682	1
9153	3
72860	1
76585	1
9154	2
69110	1
9155	36
69106	2
22650	49
9156	3
69100	1
70173	1
70792	1
46204	27
9159	1
9160	1
9161	2
9162	1
69101	1
9163	1
9164	1
78331	2
9166	2
69108	1
9167	1
9168	2
9169	1
9170	1
9171	2
9172	1
9173	53
9174	1
9175	7
9176	1
69120	2
9177	1
9178	4
9179	1
9180	1
9181	1
69378	1
9182	1
9183	1
11057	3
69907	1
9184	2
69131	1
73594	1
44116	2
9185	1
9186	1
9187	10
9189	2
9190	1
29315	9
9191	3
9192	1
9193	1
9328	14
9194	1
10473	5
69591	1
9195	1
9196	1
74279	1
29972	8
76100	1
9198	1
71340	1
9199	4
29457	2
9200	2
9201	1
9202	1
9203	1
74771	1
9204	1
9205	1
9206	6
9263	4
9207	4
9208	3
69235	1
14967	2
71045	1
74127	1
75731	1
75998	1
9209	2
9210	3
9211	2
78128	3
9212	2
73464	1
9213	1
9214	2
9215	7
51639	2
69207	1
9216	1
69922	1
70063	1
43858	7
69117	1
9217	1
9437	10
9218	1
9219	1
73012	6
9220	2
9221	1
9222	1
9465	7
9223	11
52663	4
9224	1
9225	1
9226	2
71465	1
9228	1
9229	11
9231	1
9232	9
9234	1
9235	7
72934	1
9236	1
9237	2
9239	1
9240	14
9241	8
9242	1
9243	3
9244	2
9245	2
9246	1
71593	1
9247	1
71194	1
9248	1
9249	2
69126	1
9250	1
9251	1
9252	1
9253	1
9254	2
70607	1
9255	22
9257	2
9258	2
9259	1
9260	2
9261	1
9262	5
9264	4
9271	6
9265	1
76074	1
9266	1
69903	11
73220	1
9267	1
69128	1
9268	5
9269	1
9270	2
9272	3
72090	1
9273	1
69506	2
71546	4
9274	55
9275	1
69163	1
13406	106
60635	4
10681	6
9276	1
71433	1
9277	1
9278	1
9279	1
9280	1
9281	2
9282	1
72844	1
72899	1
75307	1
9283	1
9284	56
9285	1
9730	51
9286	1
71414	1
74243	1
9287	12
39360	17
9291	4
9288	1
9321	7
9289	23
61701	13
9290	1
9292	1
69212	1
9293	1
9294	1
9295	1
9296	1
69133	3
72448	1
9298	3
9299	1
9300	3
9302	2
39485	3
9303	1
74479	1
9304	1
9305	1
9306	1
9307	3
9308	6
9309	39
9310	3
73382	1
75985	1
79380	1
33524	4
9311	10
9760	4
9312	3
37539	4
15533	45
9313	1
9315	1
9317	1
25534	102
9318	1
9320	5
48511	17
9322	8
9323	1
69137	1
9324	1
9325	1
9326	1
69721	1
73212	1
76431	1
73088	1
9327	3
9329	1
9331	1
75023	1
78207	1
9332	9
9333	2
9334	6
69141	1
9335	1
9336	7
70260	1
9337	1
9338	3
9339	7
9340	1
9341	7
69144	2
9342	3
9343	4
9344	1
9345	1
71830	1
9346	2
9347	3
22326	14
9348	1
9349	1
73648	2
9350	1
9351	1
9352	4
75146	1
79881	1
9353	2
9354	36
9355	1
9356	2
9357	1
72690	1
72825	1
9358	1
70429	1
24239	11
23614	13
9359	1
9375	5
13906	5
73236	1
9361	1
69440	1
9362	90
9363	2
9364	1
72355	1
72878	1
74622	2
9365	1
69210	1
74382	1
9366	18
9367	3
9368	3
9369	1
9370	2
9371	2
46350	48
9372	1
9373	1
9374	4
71055	2
9376	1
9377	1
69251	1
9378	1
69149	1
69150	2
72023	1
9379	1
9380	10
9381	2
9382	17
9383	27
9384	1
9385	18
9386	1
9387	12
9390	1
9391	1
9393	1
77052	1
42810	55
69152	1
9397	5
9699	7
9407	4
9394	1
9395	1
9396	1
9420	35
79744	1
9399	10
9577	5
9400	1
9494	11
9401	1
9402	1
9403	19
9404	2
75024	1
69154	1
9405	2
9406	6
69156	1
9408	1
69155	1
9409	1
